sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,orig_state_hash,obf_state_hash,state_match,behavior_match,wasmer_valid_orig,wasmer_valid_obf,semantic_equivalence_bool,wasmer_error_orig,wasmer_error_obf
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_function_remove_dead_code_if_swap,mut1,70972,3333817,2,2,6,215,76,yes,yes,26,ok,158,ok,yes,yes,14.14,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_function_remove_dead_code_if_swap,mut2,70972,70975,2,2,6,6,33,yes,yes,26,ok,110,ok,yes,yes,100.00,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_function_remove_dead_code_if_swap,mut3,70972,70972,2,2,6,6,34,yes,yes,26,ok,24,ok,yes,yes,100.00,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_function_remove_dead_code_if_swap,mut1,70972,67230,2,2,6,6,31,yes,yes,26,ok,133,ok,yes,yes,59.88,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_function_remove_dead_code_if_swap,mut2,70972,71007,2,2,6,6,36,yes,yes,26,ok,121,ok,yes,yes,100.00,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_function_remove_dead_code_if_swap,mut3,70972,70360,2,2,6,5,32,yes,yes,26,ok,112,ok,yes,yes,99.66,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_type_add_function_remove_dead_code_if_swap,mut1,70972,869929,2,2,6,0,47,yes,yes,26,ok,125,ok,yes,yes,ERROR,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_type_add_function_remove_dead_code_if_swap,mut2,70972,69224,2,2,6,5,35,yes,yes,26,ok,117,ok,yes,yes,99.68,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_type_add_function_remove_dead_code_if_swap,mut3,70972,70952,2,2,6,6,33,yes,yes,26,ok,116,ok,yes,yes,99.99,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_type_add_function_remove_dead_code_if_swap,mut1,70972,71054,2,2,6,6,104,yes,yes,26,ok,116,ok,yes,yes,100.00,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_type_add_function_remove_dead_code_if_swap,mut2,70972,4839673,2,2,6,160,124,yes,yes,26,ok,182,ok,yes,yes,10.15,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_type_add_function_remove_dead_code_if_swap,mut3,70972,71551,2,2,6,6,30,yes,yes,26,ok,116,ok,yes,yes,99.11,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,edit_custom_sections_if_swap,mut1,70972,69264,2,2,6,0,32,yes,yes,26,ok,113,ok,yes,yes,ERROR,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,edit_custom_sections_if_swap,mut2,70972,70958,2,2,6,6,27,yes,yes,26,ok,111,ok,yes,yes,99.99,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,edit_custom_sections_if_swap,mut3,70972,68942,2,2,6,0,36,yes,yes,26,ok,120,ok,yes,yes,ERROR,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_edit_custom_sections_if_swap,mut1,70972,63415,2,2,6,6,30,yes,yes,26,ok,114,ok,yes,yes,60.81,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_edit_custom_sections_if_swap,mut2,70972,70945,2,2,6,6,33,yes,yes,26,ok,111,ok,yes,yes,99.99,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_edit_custom_sections_if_swap,mut3,70972,70959,2,2,6,6,36,yes,yes,26,ok,121,ok,yes,yes,100.00,0.00,45,44,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_type_edit_custom_sections_if_swap,mut1,70972,69949,2,2,6,0,26,yes,yes,26,ok,110,ok,yes,yes,ERROR,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_type_edit_custom_sections_if_swap,mut2,70972,70975,2,2,6,6,26,yes,yes,26,ok,114,ok,yes,yes,100.00,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,add_type_edit_custom_sections_if_swap,mut3,70972,71085,2,2,6,6,33,yes,yes,26,ok,111,ok,yes,yes,100.00,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_type_edit_custom_sections_if_swap,mut1,70972,70762,2,2,6,0,32,yes,yes,26,ok,111,ok,yes,yes,ERROR,0.00,45,0,11,0,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_type_edit_custom_sections_if_swap,mut2,70972,70955,2,2,6,6,26,yes,yes,26,ok,115,ok,yes,yes,100.00,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
worker.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/worker.wasm,peephole_add_type_edit_custom_sections_if_swap,mut3,70972,70951,2,2,6,6,30,yes,yes,26,ok,116,ok,yes,yes,99.98,0.00,45,45,11,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
