sample,relpath,obfuscation_transformation,pipeline_depth,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,add_sub_transformation,1,pipe13,28170,25522,13,13,4,4,3954.73,yes,yes,11.95,ok,95.93,err,yes,yes,99.34,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,mba_transformation,1,pipe17,28170,27324,13,13,4,4,4083.99,yes,yes,11.95,ok,194.94,err,yes,yes,95.22,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,eqz_transformation,1,pipe15,28170,25787,13,13,4,4,3546.35,yes,yes,11.95,ok,83.31,err,yes,yes,98.92,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,constant_value_splitting,1,pipe18,27984,25319,13,13,4,4,4230.02,yes,yes,10.13,ok,85.19,err,yes,yes,99.49,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,data_insertion,1,pipe7,28098,170027,13,13,4,4,3990.58,yes,yes,10.46,ok,151.95,err,yes,yes,76.29,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
sdbmhash.wasm,alias_disruption/sdbmhash.wasm,function_insertion,1,pipe2,28226,84100,13,13,4,4,3833.57,yes,yes,11.48,ok,275.39,err,yes,yes,41.79,100.0,no,no,no,2,yes,string:1.1-1.196: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/sdbmhash.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,element_insertion,1,pipe5,28098,26282,13,13,4,4,3417.04,yes,yes,10.46,ok,191.53,err,yes,yes,98.87,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,function_sig_insertion,1,pipe0,28098,26646,13,13,4,4,3304.06,yes,yes,10.46,ok,200.75,err,yes,yes,97.27,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,offset_expansion,1,pipe16,28153,28854,13,13,4,4,3970.71,yes,yes,10.77,ok,68.5,err,yes,yes,89.98,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,function_body_cloning,1,pipe3,28098,25442,13,13,4,4,3823.71,yes,yes,10.46,ok,72.29,err,yes,yes,99.5,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,import_insertion,1,pipe1,28098,27916,13,13,4,4,4201.25,yes,yes,10.46,ok,177.32,err,yes,yes,98.72,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,shift_transformation,1,pipe14,27984,25378,13,13,4,4,3975.37,yes,yes,10.13,ok,68.49,err,yes,yes,98.32,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
factorial.wasm,alias_disruption/factorial.wasm,nop_insertion,1,pipe9,28529,35462,13,13,4,4,6011.21,yes,yes,9.97,ok,69.47,err,yes,yes,75.42,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/factorial.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,data_encryption,1,pipe8,28098,25897,13,13,4,7,4186.31,yes,yes,10.46,ok,77.48,err,yes,yes,97.86,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,global_insertion,1,pipe4,28098,26385,13,13,4,4,3355.82,yes,yes,10.46,ok,193.14,err,yes,yes,98.77,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,eqz_transformation,1,pipe15,27984,25585,13,13,4,4,3177.4,yes,yes,10.13,ok,77.02,err,yes,yes,98.91,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,export_insertion,1,pipe6,28098,28803,13,13,4,4,4257.66,yes,yes,10.46,ok,197.53,err,yes,yes,98.8,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,direct_to_indirect,1,pipe12,28098,25971,13,169,4,4,3966.23,yes,yes,10.46,ok,71.86,err,yes,yes,98.38,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,mba_transformation,1,pipe17,27984,27094,13,13,4,4,3601.18,yes,yes,10.13,ok,178.15,err,yes,yes,95.26,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,add_sub_transformation,1,pipe13,27984,25320,13,13,4,4,3778.7,yes,yes,10.13,ok,109.7,err,yes,yes,99.33,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
perfect.wasm,alias_disruption/perfect.wasm,function_insertion,1,pipe2,28230,81484,13,13,4,4,4316.46,yes,yes,11.51,ok,266.67,err,yes,yes,44.3,100.0,no,no,no,2,yes,string:1.1-1.195: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/perfect.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,data_insertion,1,pipe7,28079,141824,13,13,4,4,3275.24,yes,yes,12.57,ok,185.28,err,yes,yes,79.86,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
sdbmhash.wasm,alias_disruption/sdbmhash.wasm,constant_value_transformation,1,pipe19,28226,32970,13,13,4,4,4404.23,yes,yes,11.48,ok,68.8,err,yes,yes,85.53,100.0,no,no,no,2,yes,string:1.1-1.196: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/sdbmhash.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,constant_value_splitting,1,pipe18,28098,25442,13,13,4,4,4288.88,yes,yes,10.46,ok,79.01,err,yes,yes,99.5,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
stringtoASCII.wasm,alias_disruption/stringtoASCII.wasm,function_insertion,1,pipe2,28153,80482,13,13,4,4,3575.28,yes,yes,10.77,ok,251.43,err,yes,yes,44.5,100.0,no,no,no,2,yes,string:1.1-1.201: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/stringtoASCII.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,import_insertion,1,pipe1,28079,28041,13,13,4,4,3749.72,yes,yes,12.57,ok,200.03,err,yes,yes,98.7,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,function_sig_insertion,1,pipe0,28079,26612,13,13,4,4,4043.69,yes,yes,12.57,ok,189.93,err,yes,yes,98.5,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,function_body_cloning,1,pipe3,28079,25423,13,13,4,4,3985.99,yes,yes,12.57,ok,80.74,err,yes,yes,99.5,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,add_sub_transformation,1,pipe13,28098,25443,13,13,4,4,3518.14,yes,yes,10.46,ok,79.73,err,yes,yes,99.34,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-2-2-eq127_eq63-0-0-0.wasm,alias_disruption/1b-1-1-2-2-eq127_eq63-0-0-0.wasm,nop_insertion,1,pipe9,28068,34987,13,13,4,4,5912.92,yes,yes,12.0,ok,77.95,err,yes,yes,75.37,100.0,no,no,no,2,yes,string:1.1-1.215: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-2-2-eq127_eq63-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,data_encryption,1,pipe8,28079,25877,13,13,4,4,3267.35,yes,yes,12.57,ok,74.63,err,yes,yes,97.89,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
16b-1-1-0-0-dc-2-1-1.wasm,alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm,offset_expansion,1,pipe16,28170,28924,13,13,4,4,4426.73,yes,yes,11.95,ok,78.24,err,yes,yes,89.9,100.0,no,no,no,2,yes,string:1.1-1.208: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/16b-1-1-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
perfect.wasm,alias_disruption/perfect.wasm,constant_value_transformation,1,pipe19,28230,32981,13,13,4,4,3257.6,yes,yes,11.51,ok,69.91,err,yes,yes,85.56,100.0,no,no,no,2,yes,string:1.1-1.195: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/perfect.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,shift_transformation,1,pipe14,28098,25501,13,13,4,4,3987.18,yes,yes,10.46,ok,74.37,err,yes,yes,98.33,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,export_insertion,1,pipe6,28079,28679,13,13,4,4,4534.48,yes,yes,12.57,ok,206.83,err,yes,yes,98.82,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,global_insertion,1,pipe4,28079,26357,13,13,4,4,4168.41,yes,yes,12.57,ok,187.94,err,yes,yes,98.79,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,element_insertion,1,pipe5,28079,26263,13,13,4,4,4009.71,yes,yes,12.57,ok,167.25,err,yes,yes,98.87,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,eqz_transformation,1,pipe15,28098,25708,13,13,4,4,3828.75,yes,yes,10.46,ok,77.38,err,yes,yes,98.91,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
binarymult.wasm,alias_disruption/binarymult.wasm,data_insertion,1,pipe7,28946,157060,13,13,4,4,4341.33,yes,yes,10.0,ok,191.03,err,yes,yes,78.45,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/binarymult.wasm: No such file or directory,file_not_found
1b-1-2-1-0-dc-1-0-1.wasm,alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm,mba_transformation,1,pipe17,28098,27259,13,13,4,4,4545.46,yes,yes,10.46,ok,225.22,err,yes,yes,95.2,100.0,no,no,no,2,yes,string:1.1-1.207: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-2-1-0-dc-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,direct_to_indirect,1,pipe12,28079,25952,13,169,4,4,2982.76,yes,yes,12.57,ok,77.09,err,yes,yes,98.38,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,constant_value_splitting,1,pipe18,28079,25423,13,13,4,4,4545.07,yes,yes,12.57,ok,108.6,err,yes,yes,99.5,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,function_insertion,1,pipe2,27984,72173,13,13,4,4,4267.05,yes,yes,10.13,ok,250.69,err,yes,yes,54.64,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
nohash.wasm,alias_disruption/nohash.wasm,offset_expansion,1,pipe16,27984,28631,13,13,4,4,3977.26,yes,yes,10.13,ok,113.0,err,yes,yes,90.15,100.0,no,no,no,2,yes,string:1.1-1.194: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/nohash.wasm: No such file or directory,file_not_found
binarymult.wasm,alias_disruption/binarymult.wasm,function_body_cloning,1,pipe3,28946,26273,13,13,4,4,3112.9,yes,yes,10.0,ok,89.22,err,yes,yes,99.5,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/binarymult.wasm: No such file or directory,file_not_found
floyd.wasm,alias_disruption/floyd.wasm,nop_insertion,1,pipe9,28480,35427,13,13,4,4,6388.8,yes,yes,10.28,ok,92.5,err,yes,yes,75.41,100.0,no,no,no,2,yes,string:1.1-1.193: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/floyd.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gtsum127-1-0-1.wasm,alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm,mba_transformation,1,pipe17,28079,27254,13,13,4,4,3287.96,yes,yes,12.57,ok,203.68,err,yes,yes,95.15,100.0,no,no,no,2,yes,string:1.1-1.213: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/1b-1-1-1-1-gtsum127-1-0-1.wasm: No such file or directory,file_not_found
binarymult.wasm,alias_disruption/binarymult.wasm,element_insertion,1,pipe5,28946,27113,13,13,4,4,3345.08,yes,yes,10.0,ok,169.01,err,yes,yes,98.89,100.0,no,no,no,2,yes,string:1.1-1.198: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/alias_disruption/binarymult.wasm: No such file or directory,file_not_found
